,none|none|right,none|none|wrong,none|some|right,none|some|wrong,none|most|right,none|most|wrong,none|all|right,none|all|wrong,some|none|right,some|none|wrong,some|some|right,some|some|wrong,some|most|right,some|most|wrong,some|all|right,some|all|wrong,most|none|right,most|none|wrong,most|some|right,most|some|wrong,most|most|right,most|most|wrong,most|all|right,most|all|wrong,all|none|right,all|none|wrong,all|some|right,all|some|wrong,all|most|right,all|most|wrong,all|all|right,all|all|wrong
1862,0.00975,0.0,0.0,0.0,0.0,0.019,0.0,0.0105,0.0,0.00925,0.0665,0.058,0.0545,0.0,0.098,0.0,0.0,0.0195,0.06575,0.0,0.07475,0.0,0.22775,0.0,0.0,0.0,0.10075,0.0,0.186,0.0,0.0,0.0
1863,0.0145,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.01025,0.06875,0.06875,0.06725,0.097,0.1045,0.0,0.0,0.023,0.0675,0.0,0.086,0.0,0.272,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.0
1864,0.01125,0.0,0.0,0.0,0.0,0.04375,0.0,0.009,0.0,0.0095,0.027,0.02825,0.04325,0.0,0.08875,0.0,0.0,0.0,0.0395,0.0315,0.1075,0.0,0.0,0.0,0.0,0.0,0.0885,0.0,0.47225,0.0,0.0,0.0
1865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00925,0.0075,0.03225,0.04025,0.03725,0.0505,0.05575,0.102,0.0485,0.0,0.0,0.05425,0.0,0.1105,0.0,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1866,0.01075,0.02025,0.0,0.0,0.0,0.02025,0.02125,0.00925,0.0,0.0,0.06175,0.06175,0.06525,0.0,0.0,0.0,0.0,0.0,0.0715,0.0885,0.079,0.0,0.0,0.0,0.0,0.0,0.09025,0.19525,0.205,0.0,0.0,0.0
1867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.01775,0.0675,0.06125,0.09,0.06575,0.195,0.10275,0.0,0.0,0.09375,0.06875,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,0.0,0.01775,0.0,0.0,0.0,0.0,0.01625,0.0,0.02025,0.0,0.05925,0.0705,0.07025,0.095,0.0,0.1965,0.0,0.0,0.05625,0.101,0.0905,0.0,0.0,0.0,0.0,0.0,0.0,0.2065,0.0,0.0,0.0,0.0
1869,0.0,0.01075,0.0,0.0,0.0,0.0,0.0155,0.0,0.01225,0.0,0.08525,0.07025,0.1135,0.0825,0.0,0.14075,0.0,0.0,0.128,0.08925,0.0,0.1095,0.0,0.0,0.0,0.0,0.0,0.1425,0.0,0.0,0.0,0.0
1870,0.0,0.0105,0.0,0.0,0.01475,0.0,0.01175,0.0,0.0085,0.0,0.06275,0.06425,0.0,0.056,0.0,0.101,0.0235,0.0,0.0,0.05875,0.0,0.08725,0.0,0.2255,0.0,0.0,0.0,0.089,0.0,0.1865,0.0,0.0
1871,0.012,0.02275,0.0,0.0,0.0,0.0,0.021,0.00975,0.0,0.0,0.0635,0.077,0.076,0.1095,0.0,0.0,0.0,0.0,0.072,0.0995,0.1045,0.0,0.0,0.0,0.0,0.0,0.118,0.2145,0.0,0.0,0.0,0.0
1872,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,0.02275,0.0,0.02275,0.05775,0.0485,0.0885,0.055,0.17325,0.0,0.0,0.0,0.086,0.05575,0.19325,0.0,0.0,0.0,0.0,0.0,0.178,0.0,0.0,0.0,0.0,0.0
1873,0.01275,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,0.0,0.0095,0.0675,0.06925,0.0635,0.11025,0.1205,0.0,0.0,0.0,0.0705,0.09725,0.0,0.2465,0.0,0.0,0.0,0.0,0.119,0.0,0.0,0.0,0.0,0.0
1874,0.0,0.01325,0.0,0.0,0.0,0.0,0.0105,0.0,0.01025,0.0,0.0705,0.0575,0.10725,0.069,0.0,0.106,0.02475,0.0,0.0,0.0725,0.0,0.09675,0.0,0.25525,0.0,0.0,0.0,0.1065,0.0,0.0,0.0,0.0
1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00975,0.01175,0.03275,0.0275,0.05175,0.0325,0.11025,0.058,0.0,0.0445,0.05,0.0,0.12275,0.0,0.4485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,0.0,0.01375,0.0,0.0,0.0215,0.0,0.0105,0.0,0.0115,0.0,0.0815,0.0645,0.0,0.07575,0.0,0.1155,0.0,0.0,0.096,0.0735,0.0,0.102,0.0,0.0,0.0,0.0,0.0,0.109,0.0,0.225,0.0,0.0
1877,0.0005,0.0,0.0,0.0,0.0,0.06175,0.0,0.00025,0.0,0.0005,0.0,0.0,0.0005,0.0,0.00125,0.0,0.0,0.0,0.0,0.0,0.00325,0.0,0.0,0.0,0.0,0.0,0.00175,0.0,0.93025,0.0,0.0,0.0
1878,0.0,0.0,0.0,0.0,0.063,0.0,0.0005,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.00225,0.0055,0.0,0.0,0.00025,0.0,0.0035,0.0,0.0505,0.0,0.0,0.0,0.001,0.0,0.87325,0.0,0.0
1879,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.00025,0.0105,0.0465,0.0015,0.65825,0.00275,0.0,0.0,0.0,0.00575,0.2695,0.00175,0.0,0.0,0.0,0.0,0.0,0.00225,0.0,0.0,0.0,0.0,0.0
1880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00125,0.0,0.00025,0.00075,0.00025,0.0025,0.0,0.00775,0.0615,0.0,0.0,0.00125,0.0,0.033,0.0,0.8915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,0.00275,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.00075,0.00075,0.0,0.00175,0.0,0.00675,0.0,0.0,0.06475,0.001,0.0,0.03175,0.0,0.87975,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0
1882,0.0,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.0625,0.0165,0.90125,0.004,0.0,0.00325,0.00025,0.0,0.0,0.006,0.0,0.00075,0.0,0.00125,0.0,0.0,0.0,0.00325,0.0,0.0,0.0,0.0
1883,0.0,0.0005,0.0,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.004,0.0015,0.01475,0.0015,0.0,0.00025,0.0,0.0,0.01,0.00075,0.96625,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.0
1884,0.0,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.122,0.03125,0.0,0.0075,0.0,0.00375,0.0,0.0,0.819,0.01025,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.00325,0.0,0.0005,0.0,0.0
1885,0.00025,0.0,0.0,0.0,0.0,0.064,0.0,0.0005,0.0,0.0005,0.00025,0.0,0.00025,0.0,0.002,0.0,0.0,0.00675,0.0005,0.0,0.00375,0.0,0.048,0.0,0.0,0.0,0.00175,0.0,0.8715,0.0,0.0,0.0
1886,0.0,0.05575,0.0,0.0,0.0,0.0,0.0565,0.0005,0.0,0.0,0.0055,0.00975,0.001,0.0,0.0,0.0,0.0,0.0,0.00225,0.04275,0.00025,0.0,0.0,0.0,0.0,0.0,0.00025,0.8255,0.0,0.0,0.0,0.0
1887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.00025,0.00125,0.003,0.00075,0.01475,0.0,0.0945,0.0,0.0,0.001,0.007,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888,0.0,0.0,0.0515,0.0,0.0035,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.00025,0.0,0.002,0.055,0.0,0.0,0.00025,0.0,0.0205,0.0,0.8655
1889,0.0,0.00025,0.0,0.0,0.068,0.0,0.00075,0.0,0.0,0.0,0.0,0.00025,0.0,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00325,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.92475,0.0,0.0
1890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00225,0.0,0.00025,0.002,0.0,0.00575,0.00025,0.0,0.06075,0.0015,0.0,0.03875,0.0,0.8885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.00775,0.00125,0.0005,0.0165,0.0,0.08625,0.0,0.0,0.0,0.00725,0.00125,0.87875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04825,0.01325,0.65375,0.00425,0.0,0.001,0.0,0.0,0.271,0.00525,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.00175,0.0,0.0,0.0,0.0
1893,0.00025,0.0535,0.0,0.0,0.0,0.0,0.0515,0.0,0.0,0.0,0.004,0.011,0.0005,0.06425,0.0,0.0,0.0,0.0,0.0015,0.03075,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.78225,0.0,0.0,0.0,0.0
1894,0.002,0.0,0.0,0.00025,0.0,0.0,0.0,0.00175,0.0,0.00375,0.717,0.0,0.069,0.0,0.025,0.0,0.0,0.00075,0.14,0.0,0.0055,0.0,0.003,0.0,0.0,0.00025,0.0295,0.0,0.001,0.0,0.00125,0.0
1895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.004,0.0,0.014,0.0005,0.0,0.0,0.0,0.0005,0.01025,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,0.0,0.00125,0.0,0.0,0.0005,0.0,0.00125,0.0,0.00175,0.0,0.182,0.077,0.0,0.028,0.0,0.03075,0.0,0.0,0.587,0.04475,0.0,0.01075,0.0,0.0,0.0,0.0,0.0,0.02825,0.0,0.00675,0.0,0.0
1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01075,0.0,0.005,0.0105,0.00325,0.03675,0.002,0.20775,0.0,0.0,0.00425,0.034,0.0,0.68575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,0.0,0.0,0.05,0.0,0.00275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.00075,0.0005,0.0,0.0,0.0,0.0,0.001,0.0,0.00825,0.05025,0.0,0.0,0.00075,0.0,0.04075,0.0,0.84475
1899,0.0,0.0025,0.0,0.0,0.0015,0.0,0.00475,0.0,0.0025,0.0,0.465,0.181,0.0,0.069,0.0,0.05425,0.00125,0.0,0.0,0.09725,0.0,0.01925,0.0,0.0355,0.0,0.0,0.0,0.0535,0.0,0.01275,0.0,0.0
1900,0.0005,0.0415,0.0,0.0,0.0,0.00025,0.03875,0.00075,0.0,0.0,0.01325,0.032,0.00575,0.0,0.0,0.0,0.0,0.0,0.01025,0.1065,0.00175,0.0,0.0,0.0,0.0,0.0,0.00575,0.7415,0.0015,0.0,0.0,0.0
1901,0.0,0.009,0.0,0.0,0.0,0.0,0.00975,0.0,0.0105,0.0,0.006,0.01075,0.00125,0.039,0.0,0.167,0.0,0.0,0.00275,0.0185,0.0,0.56825,0.0,0.0,0.0,0.0,0.0,0.15725,0.0,0.0,0.0,0.0
1902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.00125,0.0005,0.00525,0.0005,0.021,0.0,0.0,0.04375,0.0045,0.0,0.058,0.0,0.86275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,0.02925,0.0,0.0,0.0,0.0,0.0,0.0005,0.03275,0.0,0.0,0.0305,0.01475,0.12075,0.008,0.0,0.0,0.0,0.0,0.08475,0.0075,0.0,0.0035,0.0,0.0,0.0,0.0,0.66075,0.007,0.0,0.0,0.0,0.0
1904,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02325,0.0,0.02225,0.0195,0.01075,0.07825,0.0045,0.37525,0.0,0.0,0.0,0.0475,0.00775,0.0,0.0025,0.0,0.0,0.0,0.0,0.3885,0.0,0.0,0.0,0.0,0.0
1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03325,0.00075,0.01725,0.02675,0.0085,0.13325,0.00525,0.683,0.0,0.0,0.00825,0.08,0.00375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,0.03575,0.00075,0.0,0.0,0.00025,0.0,0.00075,0.03625,0.0,0.0,0.0375,0.017,0.0,0.00875,0.0,0.0,0.0,0.0,0.0915,0.012,0.0,0.0035,0.0,0.0,0.0,0.0,0.74675,0.0075,0.0,0.00175,0.0,0.0
1907,0.0,0.00075,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.00025,0.00175,0.00125,0.00575,0.0,0.0205,0.04325,0.0,0.0,0.004,0.0,0.0635,0.0,0.83325,0.0,0.0,0.0,0.02375,0.0,0.0,0.0,0.0
1908,0.00425,0.0,0.0,0.0,0.0,0.00025,0.0,0.0035,0.0,0.00275,0.183,0.4615,0.067,0.0,0.05075,0.0,0.0,0.001,0.106,0.0,0.019,0.0,0.03325,0.0,0.0,0.0,0.05875,0.0,0.009,0.0,0.0,0.0
1909,0.0,0.0175,0.0,0.0,0.0,0.0,0.01775,0.0,0.02,0.0,0.0075,0.01975,0.00325,0.07675,0.0,0.3825,0.0,0.0,0.005,0.05475,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.39325,0.0,0.0,0.0,0.0
1910,0.0135,0.00025,0.0,0.0,0.0,0.0,0.0,0.00975,0.0,0.0,0.0145,0.005,0.04225,0.005,0.0,0.0,0.0,0.0,0.03275,0.0045,0.65675,0.0,0.0,0.0,0.0,0.0,0.21325,0.0025,0.0,0.0,0.0,0.0
1911,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.00225,0.0,0.0015,0.00125,0.00075,0.007,0.00025,0.01925,0.0,0.0,0.0445,0.00425,0.0,0.055,0.0,0.84,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0
1912,0.00575,0.0,0.0,0.00175,0.0,0.0,0.0,0.00575,0.0,0.005,0.368,0.0,0.11175,0.0,0.0915,0.0,0.0,0.00175,0.17825,0.0,0.03175,0.0,0.04375,0.0,0.0,0.001,0.08575,0.0,0.014,0.0,0.05425,0.0
1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.038,0.03225,0.01425,0.13575,0.009,0.74425,0.00575,0.00075,0.0,0.0,0.01075,0.0,0.00375,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914,0.0015,0.0,0.0,0.0,0.0,0.00025,0.0,0.0015,0.0,0.00275,0.08275,0.1795,0.03525,0.0,0.0265,0.0,0.0,0.0,0.0525,0.573,0.00925,0.0,0.0,0.0,0.0,0.0,0.0285,0.0,0.00675,0.0,0.0,0.0
1915,0.01925,0.0,0.0,0.0,0.0,0.0245,0.0,0.01575,0.0,0.019,0.076,0.08375,0.0695,0.0,0.0905,0.0,0.0,0.03025,0.08075,0.0,0.09075,0.0,0.1615,0.0,0.0,0.0,0.096,0.0,0.1425,0.0,0.0,0.0
1916,0.0185,0.0,0.0,0.0,0.0,0.06525,0.0,0.01975,0.0,0.0195,0.0405,0.0415,0.04975,0.0,0.0995,0.0,0.0,0.0,0.05975,0.04025,0.10225,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.3485,0.0,0.0,0.0
1917,0.02375,0.0,0.0,0.0,0.0,0.0,0.0,0.02175,0.0,0.02975,0.07875,0.085,0.0855,0.126,0.11275,0.0,0.0,0.0,0.092,0.125,0.10275,0.0,0.0,0.0,0.0,0.0,0.117,0.0,0.0,0.0,0.0,0.0
1918,0.0,0.01125,0.08525,0.0,0.01675,0.0,0.0085,0.0,0.00975,0.0,0.0,0.01825,0.0,0.01625,0.0,0.02925,0.01775,0.0,0.0,0.019,0.0,0.03325,0.0,0.084,0.0825,0.0,0.0,0.0305,0.0,0.1045,0.0,0.43325
1919,0.03175,0.01875,0.0,0.0,0.02725,0.0,0.01725,0.03325,0.0,0.0,0.07525,0.06775,0.0,0.06675,0.0,0.0,0.0,0.0,0.09675,0.07925,0.0,0.08025,0.0,0.0,0.0,0.0,0.1725,0.09125,0.0,0.142,0.0,0.0
1920,0.02875,0.018,0.0,0.0,0.0,0.0,0.01825,0.033,0.0,0.0,0.07225,0.061,0.09975,0.06175,0.0,0.0,0.0,0.0,0.1,0.06775,0.188,0.0,0.0,0.0,0.0,0.0,0.1605,0.091,0.0,0.0,0.0,0.0
1921,0.0215,0.033,0.0,0.0,0.0,0.0,0.0355,0.01875,0.0,0.0,0.064,0.0635,0.06525,0.093,0.0,0.0,0.0,0.0,0.06425,0.082,0.0,0.2,0.0,0.0,0.0,0.0,0.088,0.17125,0.0,0.0,0.0,0.0
1922,0.0,0.03275,0.0,0.0,0.0,0.0,0.028,0.0,0.03175,0.0,0.0685,0.07775,0.0725,0.09975,0.0,0.169,0.0,0.0,0.07425,0.09825,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.1705,0.0,0.0,0.0,0.0
1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.019,0.07725,0.08925,0.08525,0.11175,0.11025,0.2025,0.0,0.0,0.07575,0.10075,0.09225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,0.0,0.02075,0.0,0.0,0.02875,0.0,0.02225,0.0,0.0195,0.0,0.0915,0.0795,0.0,0.0815,0.0,0.10625,0.0,0.0,0.118,0.074,0.0,0.0925,0.0,0.0,0.0,0.0,0.0,0.11025,0.0,0.15525,0.0,0.0
1925,0.013,0.0,0.0,0.04425,0.0,0.0215,0.0,0.0135,0.0,0.01575,0.05275,0.0,0.05025,0.0,0.072,0.0,0.0,0.0245,0.05225,0.0,0.0555,0.0,0.102,0.0,0.0,0.04725,0.065,0.0,0.08075,0.0,0.28975,0.0
1926,0.0205,0.0,0.0,0.0,0.0,0.0,0.0,0.02425,0.0,0.02025,0.04625,0.03825,0.06525,0.04275,0.091,0.0,0.0,0.058,0.05425,0.0,0.116,0.0,0.3215,0.0,0.0,0.0,0.10175,0.0,0.0,0.0,0.0,0.0
1927,0.0,0.02325,0.0,0.0,0.0,0.0,0.02325,0.0,0.02225,0.0,0.0895,0.081,0.13525,0.081,0.0,0.10475,0.0,0.0,0.1285,0.086,0.0,0.09925,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.0,0.0,0.0
1928,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0235,0.07225,0.08275,0.07175,0.109,0.1035,0.0,0.0,0.0,0.07725,0.107,0.0,0.21275,0.0,0.0,0.0,0.0,0.09425,0.0,0.0,0.0,0.0,0.0
1929,0.0,0.016,0.0,0.0,0.0575,0.0,0.0155,0.0,0.01425,0.0,0.033,0.03125,0.0,0.04525,0.0,0.07075,0.0425,0.0,0.0,0.04825,0.0,0.07475,0.0,0.22125,0.0,0.0,0.0,0.07125,0.0,0.2585,0.0,0.0
1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01925,0.038,0.0835,0.07075,0.117,0.08225,0.20125,0.1025,0.0,0.0,0.11225,0.08525,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01925,0.0315,0.074,0.06975,0.10525,0.0735,0.18275,0.09675,0.033,0.0,0.0,0.06525,0.0,0.08175,0.0,0.16725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,0.0,0.0225,0.0,0.0,0.0,0.0,0.02575,0.0,0.0185,0.0,0.039,0.0475,0.04125,0.06125,0.0,0.1,0.05825,0.0,0.0,0.05675,0.0,0.11825,0.0,0.316,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0
1933,0.0195,0.01525,0.0,0.0,0.0,0.067,0.01375,0.02525,0.0,0.0,0.04625,0.04475,0.048,0.0,0.0,0.0,0.0,0.0,0.0485,0.04175,0.102,0.0,0.0,0.0,0.0,0.0,0.09775,0.06375,0.3665,0.0,0.0,0.0
1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.023,0.04925,0.048,0.061,0.0425,0.10575,0.06375,0.0,0.0655,0.0655,0.0,0.118,0.0,0.34525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,0.00325,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0035,0.002,0.00125,0.0115,0.00025,0.02725,0.0,0.0,0.08625,0.004,0.0,0.0645,0.0,0.766,0.0,0.0,0.0,0.02375,0.0,0.0,0.0,0.0,0.0
1936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07925,0.00125,0.01225,0.0255,0.0055,0.1325,0.0035,0.6525,0.0,0.0,0.00675,0.07925,0.00175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0855,0.001,0.016,0.03225,0.00725,0.141,0.003,0.699,0.0,0.0,0.01025,0.0,0.00275,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,0.00325,0.0,0.0,0.0,0.0,0.109,0.0,0.0015,0.0,0.0,0.00175,0.00175,0.0025,0.0,0.0,0.0,0.0,0.0,0.00175,0.00025,0.02175,0.0,0.0,0.0,0.0,0.0,0.009,0.00075,0.84675,0.0,0.0,0.0
1939,0.00275,0.0,0.0,0.0,0.0,0.00025,0.0,0.00325,0.0,0.003,0.07175,0.185,0.0235,0.0,0.01175,0.0,0.0,0.0,0.03225,0.64775,0.00525,0.0,0.0,0.0,0.0,0.0,0.0115,0.0,0.002,0.0,0.0,0.0
1940,0.00875,0.0,0.0,0.0005,0.0,0.00075,0.0,0.0115,0.0,0.00875,0.5145,0.0,0.11525,0.0,0.05625,0.0,0.0,0.002,0.18575,0.0,0.01975,0.0,0.00975,0.0,0.0,0.0005,0.059,0.0,0.004,0.0,0.003,0.0
1941,0.0,0.04375,0.0,0.0,0.0,0.0,0.04475,0.0,0.04275,0.0,0.00675,0.01575,0.003,0.06925,0.0,0.35525,0.0,0.0,0.00375,0.04675,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.3675,0.0,0.0,0.0,0.0
1942,0.0,0.00125,0.0,0.0,0.11325,0.0,0.001,0.0,0.0,0.0,0.00125,0.00225,0.0,0.00475,0.0,0.0,0.0,0.0,0.00025,0.003,0.0,0.01975,0.0,0.0,0.0,0.0,0.00025,0.0085,0.0,0.8445,0.0,0.0
1943,0.0,0.00075,0.096,0.0,0.009,0.0,0.00025,0.0,0.00025,0.0,0.0,0.0,0.0,0.00075,0.0,0.0005,0.0025,0.0,0.0,0.00025,0.0,0.00275,0.0,0.013,0.08975,0.0,0.0,0.00125,0.0,0.052,0.0,0.731
1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.0775,0.034,0.01375,0.118,0.00625,0.66025,0.004,0.0,0.0,0.077,0.00725,0.0,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,0.001,0.02525,0.0,0.0,0.0,0.0,0.0265,0.00025,0.0,0.0,0.00525,0.01075,0.00425,0.03625,0.0,0.0,0.0,0.0,0.0035,0.02875,0.0,0.6935,0.0,0.0,0.0,0.0,0.00125,0.1635,0.0,0.0,0.0,0.0
1946,0.0,0.0035,0.0,0.0,0.00025,0.0,0.00375,0.0,0.002,0.0,0.18825,0.066,0.0,0.02325,0.0,0.0145,0.0,0.0,0.6465,0.03325,0.0,0.00575,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.002,0.0,0.0
1947,0.001,0.0,0.0,0.0,0.0,0.0945,0.0,0.002,0.0,0.00225,0.0,0.0015,0.0025,0.0,0.00775,0.0,0.0,0.0155,0.00175,0.0,0.0185,0.0,0.106,0.0,0.0,0.0,0.00575,0.0,0.741,0.0,0.0,0.0
1948,0.04875,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0455,0.0155,0.00775,0.0725,0.00375,0.35275,0.0,0.0,0.0,0.047,0.00525,0.0,0.0,0.0,0.0,0.0,0.0,0.35925,0.0,0.0,0.0,0.0,0.0
1949,0.0,0.00475,0.0,0.0,0.0,0.0,0.002,0.0,0.00325,0.0,0.12725,0.05225,0.741,0.01675,0.0,0.0145,0.00125,0.0,0.0,0.0205,0.0,0.0045,0.0,0.0025,0.0,0.0,0.0,0.0095,0.0,0.0,0.0,0.0
1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.08825,0.029,0.01375,0.1495,0.00875,0.6945,0.002,0.00025,0.0,0.0,0.01,0.0,0.002,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1951,0.0,0.00125,0.0,0.0,0.0,0.0,0.00325,0.0,0.00275,0.0,0.0925,0.036,0.518,0.011,0.0,0.00675,0.0,0.0,0.2955,0.022,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0
1952,0.0,0.00175,0.0,0.0,0.0905,0.0,0.00175,0.0,0.0015,0.0,0.0005,0.00125,0.0,0.0015,0.0,0.00625,0.01775,0.0,0.0,0.0025,0.0,0.01475,0.0,0.115,0.0,0.0,0.0,0.00425,0.0,0.74075,0.0,0.0
1953,0.0215,0.0,0.0,0.0,0.0,0.0,0.0,0.01975,0.0,0.0165,0.0075,0.0055,0.02975,0.00075,0.1395,0.0,0.0,0.0,0.0215,0.002,0.597,0.0,0.0,0.0,0.0,0.0,0.13875,0.0,0.0,0.0,0.0,0.0
1954,0.0005,0.07125,0.0,0.0,0.0,0.0,0.0585,0.00075,0.0,0.0,0.01,0.02475,0.00775,0.1145,0.0,0.0,0.0,0.0,0.009,0.0775,0.002,0.0,0.0,0.0,0.0,0.0,0.00475,0.61875,0.0,0.0,0.0,0.0
1955,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.0675,0.0155,0.904,0.00375,0.0,0.00075,0.0,0.0,0.0,0.006,0.0,0.0005,0.0,0.0005,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.0
1956,0.00075,0.0,0.0,0.0,0.0,0.089,0.0,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.00775,0.0,0.0,0.005,0.0,0.034,0.0,0.0,0.0,0.001,0.0,0.86025,0.0,0.0,0.0
1957,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.00075,0.0,0.0,0.0005,0.0,0.00025,0.0,0.00125,0.0,0.0,0.0,0.00025,0.0,0.00325,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.902,0.0,0.0,0.0
1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0785,0.0085,0.00325,0.06725,0.00075,0.83975,0.0005,0.00025,0.0,0.0,0.0005,0.0,0.0005,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.001,0.00225,0.00025,0.00825,0.0,0.074,0.0,0.0,0.00075,0.00725,0.0,0.89525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
