submission_id,A,Q1,Q2,age,comments,completed_text,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,nQuestions,names,options,prolific_pid,prolific_session_id,prolific_study_id,qud,question,response,responseTime,responses,studentsArray,text
2122,NA,NA,NA,35,,Most of the students got most of the answers right,sample.info,Graduated High-school,200741,1765538978486,1765538777745,female,English,12,Julian|Chris|Marie|Lisanne|John,"Some,None,All,Most|some,all,none,most|right,wrong",5a577d25eedc320001425fd2,693bfbd4434a3ba791299e05,693ad5bf2d05418952f4d0c4,NA,"Imagine you were a <b>principal</b>, describe these results of this exam as <b>accurately</b> as possible without making it sound particularly easy or difficult.",NA,7976,Most|most|right,9|9|9|9|9,%s of the students got %s of the answers %s
2122,NA,NA,NA,35,,Most of the students got most of the answers right,sample.low,Graduated High-school,200741,1765538978486,1765538777745,female,English,12,Marie|Nico|Mia|John|Alex,"Some,None,All,Most|some,all,none,most|right,wrong",5a577d25eedc320001425fd2,693bfbd4434a3ba791299e05,693ad5bf2d05418952f4d0c4,NA,"Imagine you were a <b>student</b>, describe these results of this exam so as to make it appear as if there is a <b>low</b> success rate without lying.",NA,11960,Most|most|right,12|12|9|9|9,%s of the students got %s of the answers %s
2122,wrong.,Some,all,35,,NA,info,Graduated High-school,200741,1765538978486,1765538777745,female,English,12,Tina|Mia|Rebecca|Susanne|Nico,Student|Principal|Teacher,5a577d25eedc320001425fd2,693bfbd4434a3ba791299e05,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got all of the answers wrong.,Student,8758,NA,12|12|12|0|0,NA
2122,wrong.,Some,most,35,,NA,high,Graduated High-school,200741,1765538978486,1765538777745,female,English,12,Lesly|Nico|Tim|Amy|Johann,Student|Principal|Teacher,5a577d25eedc320001425fd2,693bfbd4434a3ba791299e05,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got most of the answers wrong.,Teacher,4714,NA,0|0|0|0|0,NA
2122,right.,Most,none,35,,NA,info,Graduated High-school,200741,1765538978486,1765538777745,female,English,12,Lisa|Rebecca|Lisanne|Mia|Johann,Student|Principal|Teacher,5a577d25eedc320001425fd2,693bfbd4434a3ba791299e05,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got none of the answers right.,Student,4151,NA,12|12|0|0|0,NA
2122,right.,Some,none,35,,NA,low,Graduated High-school,200741,1765538978486,1765538777745,female,English,12,Marie|Mia|Thomas|Alex|Johann,Student|Principal|Teacher,5a577d25eedc320001425fd2,693bfbd4434a3ba791299e05,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got none of the answers right.,Principal,10694,NA,12|12|9|0|0,NA
2122,wrong.,Most,some,35,,NA,high,Graduated High-school,200741,1765538978486,1765538777745,female,English,12,John|Pablo|Amy|Theresa|Nico,Student|Principal|Teacher,5a577d25eedc320001425fd2,693bfbd4434a3ba791299e05,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got some of the answers wrong.,Teacher,3726,NA,0|0|0|0|0,NA
2122,right.,None,all,35,,NA,high,Graduated High-school,200741,1765538978486,1765538777745,female,English,12,Lesly|Susanne|Johann|Daniel|Jan,Student|Principal|Teacher,5a577d25eedc320001425fd2,693bfbd4434a3ba791299e05,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,None of the students got all of the answers right.,Teacher,1295,NA,0|0|0|0|0,NA
2122,right.,Most,all,35,,NA,info,Graduated High-school,200741,1765538978486,1765538777745,female,English,12,John|Lisanne|Johann|Pablo|Amy,Student|Principal|Teacher,5a577d25eedc320001425fd2,693bfbd4434a3ba791299e05,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got all of the answers right.,Teacher,8600,NA,12|12|12|0|0,NA
2122,wrong.,Some,most,35,,NA,low,Graduated High-school,200741,1765538978486,1765538777745,female,English,12,Chris|Tim|Pablo|John|Jan,Student|Principal|Teacher,5a577d25eedc320001425fd2,693bfbd4434a3ba791299e05,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got most of the answers wrong.,Student,4903,NA,12|12|9|3|3,NA
2122,wrong.,All,all,35,,NA,info,Graduated High-school,200741,1765538978486,1765538777745,female,English,12,Theresa|Tina|Thomas|Nico|Marie,Student|Principal|Teacher,5a577d25eedc320001425fd2,693bfbd4434a3ba791299e05,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,All of the students got all of the answers wrong.,Principal,2190,NA,0|0|0|0|0,NA
2122,right.,Some,none,35,,NA,low,Graduated High-school,200741,1765538978486,1765538777745,female,English,12,Daniel|Julia|Thomas|Tim|Chris,Student|Principal|Teacher,5a577d25eedc320001425fd2,693bfbd4434a3ba791299e05,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got none of the answers right.,Student,4115,NA,12|12|12|0|0,NA
2122,right.,All,some,35,,NA,low,Graduated High-school,200741,1765538978486,1765538777745,female,English,12,Julia|Jan|Nico|Theresa|Tim,Student|Principal|Teacher,5a577d25eedc320001425fd2,693bfbd4434a3ba791299e05,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,All of the students got some of the answers right.,Student,4998,NA,12|12|12|12|12,NA
2122,wrong.,Some,none,35,,NA,high,Graduated High-school,200741,1765538978486,1765538777745,female,English,12,Lesly|Thomas|Lisa|Tim|Susanne,Student|Principal|Teacher,5a577d25eedc320001425fd2,693bfbd4434a3ba791299e05,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got none of the answers wrong.,Teacher,6735,NA,12|12|0|0|0,NA
2122,right.,Most,some,35,,NA,low,Graduated High-school,200741,1765538978486,1765538777745,female,English,12,Pablo|Lisanne|Johann|Amy|Chris,Student|Principal|Teacher,5a577d25eedc320001425fd2,693bfbd4434a3ba791299e05,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got some of the answers right.,Student,4240,NA,12|12|12|12|12,NA
2122,wrong.,Most,some,35,,NA,info,Graduated High-school,200741,1765538978486,1765538777745,female,English,12,Tina|Tim|Amy|Thomas|Lesly,Student|Principal|Teacher,5a577d25eedc320001425fd2,693bfbd4434a3ba791299e05,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got some of the answers wrong.,Student,10281,NA,12|9|9|9|9,NA
2122,wrong.,Some,some,35,,NA,high,Graduated High-school,200741,1765538978486,1765538777745,female,English,12,Nico|Julian|Lisa|Jan|Daniel,Student|Principal|Teacher,5a577d25eedc320001425fd2,693bfbd4434a3ba791299e05,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got some of the answers wrong.,Teacher,2176,NA,0|0|0|0|0,NA
2123,NA,NA,NA,43,,Some of the students got all of the answers right,sample.high,Higher degree,593647,1765539020491,1765538426844,male,English,12,Marie|Nico|Mia|John|Alex,"None,Some,All,Most|some,none,all,most|right,wrong",5460ef52fdf99b49ea4b5906,693bfa69aa58415cc2432b76,693ad5bf2d05418952f4d0c4,NA,"Imagine you were a <b>teacher</b>, describe these results of this exam so as to make it appear as if there is a <b>high</b> success rate without lying.",NA,42437,Some|all|right,12|3|0|0|0,%s of the students got %s of the answers %s
2123,NA,NA,NA,43,,Most of the students got all of the answers right,sample.info,Higher degree,593647,1765539020491,1765538426844,male,English,12,Julian|Chris|Marie|Lisanne|John,"None,Some,All,Most|some,none,all,most|right,wrong",5460ef52fdf99b49ea4b5906,693bfa69aa58415cc2432b76,693ad5bf2d05418952f4d0c4,NA,"Imagine you were a <b>principal</b>, describe these results of this exam as <b>accurately</b> as possible without making it sound particularly easy or difficult.",NA,19628,Most|all|right,9|9|9|9|9,%s of the students got %s of the answers %s
2123,NA,NA,NA,43,,Some of the students got all of the answers wrong,sample.low,Higher degree,593647,1765539020491,1765538426844,male,English,12,Marie|Nico|Mia|John|Alex,"None,Some,All,Most|some,none,all,most|right,wrong",5460ef52fdf99b49ea4b5906,693bfa69aa58415cc2432b76,693ad5bf2d05418952f4d0c4,NA,"Imagine you were a <b>student</b>, describe these results of this exam so as to make it appear as if there is a <b>low</b> success rate without lying.",NA,10318,Some|all|wrong,12|12|9|9|9,%s of the students got %s of the answers %s
2123,wrong.,Most,some,43,,NA,high,Higher degree,593647,1765539020491,1765538426844,male,English,12,Johann|Tim|Alex|John|Marie,Student|Principal|Teacher,5460ef52fdf99b49ea4b5906,693bfa69aa58415cc2432b76,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got some of the answers wrong.,Principal,42444,NA,0|0|0|0|0,NA
2123,wrong.,Some,all,43,,NA,info,Higher degree,593647,1765539020491,1765538426844,male,English,12,John|Marie|Chris|Susanne|Nico,Student|Principal|Teacher,5460ef52fdf99b49ea4b5906,693bfa69aa58415cc2432b76,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got all of the answers wrong.,Student,11899,NA,12|12|12|0|0,NA
2123,right.,Most,all,43,,NA,info,Higher degree,593647,1765539020491,1765538426844,male,English,12,Chris|Mia|Tim|Marie|Daniel,Student|Principal|Teacher,5460ef52fdf99b49ea4b5906,693bfa69aa58415cc2432b76,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got all of the answers right.,Teacher,7885,NA,12|12|12|0|0,NA
2123,wrong.,Most,some,43,,NA,info,Higher degree,593647,1765539020491,1765538426844,male,English,12,Alex|Jan|Lisanne|Susanne|Theresa,Student|Principal|Teacher,5460ef52fdf99b49ea4b5906,693bfa69aa58415cc2432b76,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got some of the answers wrong.,Student,35153,NA,12|9|9|9|9,NA
2123,right.,Most,some,43,,NA,low,Higher degree,593647,1765539020491,1765538426844,male,English,12,Nico|Johann|Tim|John|Lisanne,Student|Principal|Teacher,5460ef52fdf99b49ea4b5906,693bfa69aa58415cc2432b76,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got some of the answers right.,Principal,10987,NA,12|12|12|12|12,NA
2123,right.,None,all,43,,NA,high,Higher degree,593647,1765539020491,1765538426844,male,English,12,Julia|Pablo|Lesly|Johann|Tim,Student|Principal|Teacher,5460ef52fdf99b49ea4b5906,693bfa69aa58415cc2432b76,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,None of the students got all of the answers right.,Principal,6848,NA,0|0|0|0|0,NA
2123,wrong.,Some,some,43,,NA,high,Higher degree,593647,1765539020491,1765538426844,male,English,12,Marie|Amy|Pablo|Julia|Chris,Student|Principal|Teacher,5460ef52fdf99b49ea4b5906,693bfa69aa58415cc2432b76,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got some of the answers wrong.,Teacher,8500,NA,0|0|0|0|0,NA
2123,right.,All,some,43,,NA,low,Higher degree,593647,1765539020491,1765538426844,male,English,12,Alex|Chris|Lisa|Pablo|Lisanne,Student|Principal|Teacher,5460ef52fdf99b49ea4b5906,693bfa69aa58415cc2432b76,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,All of the students got some of the answers right.,Principal,12129,NA,12|12|12|12|12,NA
2123,wrong.,Some,most,43,,NA,low,Higher degree,593647,1765539020491,1765538426844,male,English,12,Lesly|Tim|Amy|Thomas|Tina,Student|Principal|Teacher,5460ef52fdf99b49ea4b5906,693bfa69aa58415cc2432b76,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got most of the answers wrong.,Principal,18383,NA,12|12|9|3|3,NA
2123,right.,Some,none,43,,NA,low,Higher degree,593647,1765539020491,1765538426844,male,English,12,Nico|Theresa|Mia|Tim|Lisanne,Student|Principal|Teacher,5460ef52fdf99b49ea4b5906,693bfa69aa58415cc2432b76,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got none of the answers right.,Student,9841,NA,12|12|12|0|0,NA
2123,wrong.,Some,none,43,,NA,high,Higher degree,593647,1765539020491,1765538426844,male,English,12,Susanne|Thomas|Marie|Chris|John,Student|Principal|Teacher,5460ef52fdf99b49ea4b5906,693bfa69aa58415cc2432b76,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got none of the answers wrong.,Teacher,9979,NA,12|12|0|0|0,NA
2123,wrong.,All,all,43,,NA,info,Higher degree,593647,1765539020491,1765538426844,male,English,12,Johann|Marie|Susanne|Jan|Julia,Student|Principal|Teacher,5460ef52fdf99b49ea4b5906,693bfa69aa58415cc2432b76,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,All of the students got all of the answers wrong.,Principal,8797,NA,0|0|0|0|0,NA
2123,right.,Some,none,43,,NA,low,Higher degree,593647,1765539020491,1765538426844,male,English,12,Mia|Daniel|Marie|Rebecca|Julia,Student|Principal|Teacher,5460ef52fdf99b49ea4b5906,693bfa69aa58415cc2432b76,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got none of the answers right.,Principal,17573,NA,12|12|9|0|0,NA
2123,wrong.,Some,most,43,,NA,high,Higher degree,593647,1765539020491,1765538426844,male,English,12,Johann|Jan|Rebecca|Daniel|Theresa,Student|Principal|Teacher,5460ef52fdf99b49ea4b5906,693bfa69aa58415cc2432b76,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got most of the answers wrong.,Teacher,12392,NA,0|0|0|0|0,NA
2123,right.,Most,none,43,,NA,info,Higher degree,593647,1765539020491,1765538426844,male,English,12,Pablo|Rebecca|Julia|Lesly|Theresa,Student|Principal|Teacher,5460ef52fdf99b49ea4b5906,693bfa69aa58415cc2432b76,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got none of the answers right.,Principal,22927,NA,12|12|0|0|0,NA
2124,NA,NA,NA,32,,Some of the students got all of the answers right,sample.high,Higher degree,624199,1765539062733,1765538438534,female,English,12,Marie|Nico|Mia|John|Alex,"Most,None,All,Some|all,most,none,some|right,wrong",5fc93d0e16b69439e106238e,693bfa7cc0a5bedbdf546fa1,693ad5bf2d05418952f4d0c4,NA,"Imagine you were a <b>teacher</b>, describe these results of this exam so as to make it appear as if there is a <b>high</b> success rate without lying.",NA,96995,Some|all|right,12|3|0|0|0,%s of the students got %s of the answers %s
2124,NA,NA,NA,32,,All of the students got most of the answers right,sample.info,Higher degree,624199,1765539062733,1765538438534,female,English,12,Julian|Chris|Marie|Lisanne|John,"Most,None,All,Some|all,most,none,some|right,wrong",5fc93d0e16b69439e106238e,693bfa7cc0a5bedbdf546fa1,693ad5bf2d05418952f4d0c4,NA,"Imagine you were a <b>principal</b>, describe these results of this exam as <b>accurately</b> as possible without making it sound particularly easy or difficult.",NA,13084,All|most|right,9|9|9|9|9,%s of the students got %s of the answers %s
2124,NA,NA,NA,32,,Some of the students got some of the answers right,sample.low,Higher degree,624199,1765539062733,1765538438534,female,English,12,Marie|Nico|Mia|John|Alex,"Most,None,All,Some|all,most,none,some|right,wrong",5fc93d0e16b69439e106238e,693bfa7cc0a5bedbdf546fa1,693ad5bf2d05418952f4d0c4,NA,"Imagine you were a <b>student</b>, describe these results of this exam so as to make it appear as if there is a <b>low</b> success rate without lying.",NA,17826,Some|some|right,12|12|9|9|9,%s of the students got %s of the answers %s
2124,wrong.,Some,all,32,,NA,info,Higher degree,624199,1765539062733,1765538438534,female,English,12,Rebecca|Lisanne|John|Thomas|Chris,Student|Principal|Teacher,5fc93d0e16b69439e106238e,693bfa7cc0a5bedbdf546fa1,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got all of the answers wrong.,Student,7520,NA,12|12|12|0|0,NA
2124,wrong.,Some,none,32,,NA,high,Higher degree,624199,1765539062733,1765538438534,female,English,12,Thomas|John|Lesly|Amy|Julia,Student|Principal|Teacher,5fc93d0e16b69439e106238e,693bfa7cc0a5bedbdf546fa1,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got none of the answers wrong.,Teacher,7331,NA,12|12|0|0|0,NA
2124,right.,None,all,32,,NA,high,Higher degree,624199,1765539062733,1765538438534,female,English,12,Tina|Rebecca|Lisa|Tim|Chris,Student|Principal|Teacher,5fc93d0e16b69439e106238e,693bfa7cc0a5bedbdf546fa1,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,None of the students got all of the answers right.,Student,5233,NA,0|0|0|0|0,NA
2124,right.,Most,some,32,,NA,low,Higher degree,624199,1765539062733,1765538438534,female,English,12,Rebecca|John|Amy|Julian|Julia,Student|Principal|Teacher,5fc93d0e16b69439e106238e,693bfa7cc0a5bedbdf546fa1,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got some of the answers right.,Student,4858,NA,12|12|12|12|12,NA
2124,right.,Some,none,32,,NA,low,Higher degree,624199,1765539062733,1765538438534,female,English,12,Julia|Johann|Rebecca|Theresa|Nico,Student|Principal|Teacher,5fc93d0e16b69439e106238e,693bfa7cc0a5bedbdf546fa1,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got none of the answers right.,Student,3610,NA,12|12|9|0|0,NA
2124,wrong.,Some,most,32,,NA,high,Higher degree,624199,1765539062733,1765538438534,female,English,12,John|Lisa|Daniel|Tina|Theresa,Student|Principal|Teacher,5fc93d0e16b69439e106238e,693bfa7cc0a5bedbdf546fa1,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got most of the answers wrong.,Teacher,4766,NA,0|0|0|0|0,NA
2124,wrong.,Some,most,32,,NA,low,Higher degree,624199,1765539062733,1765538438534,female,English,12,Mia|John|Julia|Johann|Lesly,Student|Principal|Teacher,5fc93d0e16b69439e106238e,693bfa7cc0a5bedbdf546fa1,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got most of the answers wrong.,Student,3788,NA,12|12|9|3|3,NA
2124,wrong.,All,all,32,,NA,info,Higher degree,624199,1765539062733,1765538438534,female,English,12,Pablo|Marie|Lisa|Johann|Tina,Student|Principal|Teacher,5fc93d0e16b69439e106238e,693bfa7cc0a5bedbdf546fa1,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,All of the students got all of the answers wrong.,Student,2548,NA,0|0|0|0|0,NA
2124,wrong.,Most,some,32,,NA,high,Higher degree,624199,1765539062733,1765538438534,female,English,12,Lisa|Chris|Tim|Pablo|Alex,Student|Principal|Teacher,5fc93d0e16b69439e106238e,693bfa7cc0a5bedbdf546fa1,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got some of the answers wrong.,Teacher,3398,NA,0|0|0|0|0,NA
2124,right.,All,some,32,,NA,low,Higher degree,624199,1765539062733,1765538438534,female,English,12,Lisanne|Lesly|Theresa|Thomas|Amy,Student|Principal|Teacher,5fc93d0e16b69439e106238e,693bfa7cc0a5bedbdf546fa1,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,All of the students got some of the answers right.,Student,4550,NA,12|12|12|12|12,NA
2124,right.,Most,all,32,,NA,info,Higher degree,624199,1765539062733,1765538438534,female,English,12,Chris|Amy|Marie|Julian|Thomas,Student|Principal|Teacher,5fc93d0e16b69439e106238e,693bfa7cc0a5bedbdf546fa1,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got all of the answers right.,Teacher,3598,NA,12|12|12|0|0,NA
2124,wrong.,Some,some,32,,NA,high,Higher degree,624199,1765539062733,1765538438534,female,English,12,Jan|Nico|Daniel|Lesly|Chris,Student|Principal|Teacher,5fc93d0e16b69439e106238e,693bfa7cc0a5bedbdf546fa1,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got some of the answers wrong.,Teacher,7468,NA,0|0|0|0|0,NA
2124,right.,Some,none,32,,NA,low,Higher degree,624199,1765539062733,1765538438534,female,English,12,Pablo|Tina|Theresa|Rebecca|Mia,Student|Principal|Teacher,5fc93d0e16b69439e106238e,693bfa7cc0a5bedbdf546fa1,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got none of the answers right.,Student,2362,NA,12|12|12|0|0,NA
2124,right.,Most,none,32,,NA,info,Higher degree,624199,1765539062733,1765538438534,female,English,12,Julia|Lisanne|Lisa|Chris|Thomas,Student|Principal|Teacher,5fc93d0e16b69439e106238e,693bfa7cc0a5bedbdf546fa1,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got none of the answers right.,Student,10042,NA,12|12|0|0|0,NA
2124,wrong.,Most,some,32,,NA,info,Higher degree,624199,1765539062733,1765538438534,female,English,12,Lisanne|Rebecca|Nico|Tina|Lesly,Student|Principal|Teacher,5fc93d0e16b69439e106238e,693bfa7cc0a5bedbdf546fa1,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got some of the answers wrong.,Student,4032,NA,12|9|9|9|9,NA
2126,NA,NA,NA,44,,Some of the students got all of the answers right,sample.high,Higher degree,407137,1765539286217,1765538879080,female,English,12,Marie|Nico|Mia|John|Alex,"Some,Most,None,All|some,none,most,all|wrong,right",5dd2da8c9b66eb2e6e34d829,693bfc27466095f251c05e2e,693ad5bf2d05418952f4d0c4,NA,"Imagine you were a <b>teacher</b>, describe these results of this exam so as to make it appear as if there is a <b>high</b> success rate without lying.",NA,60672,Some|all|right,12|3|0|0|0,%s of the students got %s of the answers %s
2126,NA,NA,NA,44,,Most of the students got most of the answers right,sample.info,Higher degree,407137,1765539286217,1765538879080,female,English,12,Julian|Chris|Marie|Lisanne|John,"Some,Most,None,All|some,none,most,all|wrong,right",5dd2da8c9b66eb2e6e34d829,693bfc27466095f251c05e2e,693ad5bf2d05418952f4d0c4,NA,"Imagine you were a <b>principal</b>, describe these results of this exam as <b>accurately</b> as possible without making it sound particularly easy or difficult.",NA,8312,Most|most|right,9|9|9|9|9,%s of the students got %s of the answers %s
2126,NA,NA,NA,44,,Most of the students got some of the answers right,sample.low,Higher degree,407137,1765539286217,1765538879080,female,English,12,Marie|Nico|Mia|John|Alex,"Some,Most,None,All|some,none,most,all|wrong,right",5dd2da8c9b66eb2e6e34d829,693bfc27466095f251c05e2e,693ad5bf2d05418952f4d0c4,NA,"Imagine you were a <b>student</b>, describe these results of this exam so as to make it appear as if there is a <b>low</b> success rate without lying.",NA,43595,Most|some|right,12|12|9|9|9,%s of the students got %s of the answers %s
2126,wrong.,All,all,44,,NA,info,Higher degree,407137,1765539286217,1765538879080,female,English,12,Mia|Johann|Amy|Julian|Lisanne,Student|Principal|Teacher,5dd2da8c9b66eb2e6e34d829,693bfc27466095f251c05e2e,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,All of the students got all of the answers wrong.,Principal,6455,NA,0|0|0|0|0,NA
2126,wrong.,Some,some,44,,NA,high,Higher degree,407137,1765539286217,1765538879080,female,English,12,Marie|Alex|Julian|Pablo|Chris,Student|Principal|Teacher,5dd2da8c9b66eb2e6e34d829,693bfc27466095f251c05e2e,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got some of the answers wrong.,Teacher,9225,NA,0|0|0|0|0,NA
2126,wrong.,Some,most,44,,NA,low,Higher degree,407137,1765539286217,1765538879080,female,English,12,Rebecca|Marie|Julian|Nico|Jan,Student|Principal|Teacher,5dd2da8c9b66eb2e6e34d829,693bfc27466095f251c05e2e,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got most of the answers wrong.,Student,5979,NA,12|12|9|3|3,NA
2126,wrong.,Some,most,44,,NA,high,Higher degree,407137,1765539286217,1765538879080,female,English,12,Jan|Lesly|Nico|Theresa|Rebecca,Student|Principal|Teacher,5dd2da8c9b66eb2e6e34d829,693bfc27466095f251c05e2e,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got most of the answers wrong.,Teacher,9695,NA,0|0|0|0|0,NA
2126,right.,Most,all,44,,NA,info,Higher degree,407137,1765539286217,1765538879080,female,English,12,Lisanne|Theresa|Nico|Alex|Daniel,Student|Principal|Teacher,5dd2da8c9b66eb2e6e34d829,693bfc27466095f251c05e2e,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got all of the answers right.,Teacher,7946,NA,12|12|12|0|0,NA
2126,right.,Most,some,44,,NA,low,Higher degree,407137,1765539286217,1765538879080,female,English,12,Jan|Mia|Nico|Marie|Theresa,Student|Principal|Teacher,5dd2da8c9b66eb2e6e34d829,693bfc27466095f251c05e2e,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got some of the answers right.,Student,3659,NA,12|12|12|12|12,NA
2126,wrong.,Most,some,44,,NA,high,Higher degree,407137,1765539286217,1765538879080,female,English,12,Thomas|Johann|Lisanne|John|Alex,Student|Principal|Teacher,5dd2da8c9b66eb2e6e34d829,693bfc27466095f251c05e2e,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got some of the answers wrong.,Teacher,14086,NA,0|0|0|0|0,NA
2126,right.,Some,none,44,,NA,low,Higher degree,407137,1765539286217,1765538879080,female,English,12,Nico|Lisanne|Lesly|Marie|Susanne,Student|Principal|Teacher,5dd2da8c9b66eb2e6e34d829,693bfc27466095f251c05e2e,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got none of the answers right.,Student,3330,NA,12|12|12|0|0,NA
2126,right.,None,all,44,,NA,high,Higher degree,407137,1765539286217,1765538879080,female,English,12,Julian|Rebecca|Julia|John|Susanne,Student|Principal|Teacher,5dd2da8c9b66eb2e6e34d829,693bfc27466095f251c05e2e,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,None of the students got all of the answers right.,Teacher,8488,NA,0|0|0|0|0,NA
2126,right.,Some,none,44,,NA,low,Higher degree,407137,1765539286217,1765538879080,female,English,12,Julia|Daniel|Marie|Amy|Tina,Student|Principal|Teacher,5dd2da8c9b66eb2e6e34d829,693bfc27466095f251c05e2e,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got none of the answers right.,Student,30109,NA,12|12|9|0|0,NA
2126,right.,All,some,44,,NA,low,Higher degree,407137,1765539286217,1765538879080,female,English,12,Lisanne|Julia|Tina|Nico|Mia,Student|Principal|Teacher,5dd2da8c9b66eb2e6e34d829,693bfc27466095f251c05e2e,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,All of the students got some of the answers right.,Student,5456,NA,12|12|12|12|12,NA
2126,wrong.,Most,some,44,,NA,info,Higher degree,407137,1765539286217,1765538879080,female,English,12,Alex|Nico|Lisa|Thomas|Theresa,Student|Principal|Teacher,5dd2da8c9b66eb2e6e34d829,693bfc27466095f251c05e2e,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got some of the answers wrong.,Student,7889,NA,12|9|9|9|9,NA
2126,wrong.,Some,all,44,,NA,info,Higher degree,407137,1765539286217,1765538879080,female,English,12,Johann|Tim|Lisanne|Marie|Alex,Student|Principal|Teacher,5dd2da8c9b66eb2e6e34d829,693bfc27466095f251c05e2e,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got all of the answers wrong.,Student,4913,NA,12|12|12|0|0,NA
2126,wrong.,Some,none,44,,NA,high,Higher degree,407137,1765539286217,1765538879080,female,English,12,Lesly|Nico|Susanne|Thomas|Marie,Student|Principal|Teacher,5dd2da8c9b66eb2e6e34d829,693bfc27466095f251c05e2e,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Some of the students got none of the answers wrong.,Teacher,6463,NA,12|12|0|0|0,NA
2126,right.,Most,none,44,,NA,info,Higher degree,407137,1765539286217,1765538879080,female,English,12,Rebecca|Lisa|Lesly|Nico|Julia,Student|Principal|Teacher,5dd2da8c9b66eb2e6e34d829,693bfc27466095f251c05e2e,693ad5bf2d05418952f4d0c4,Who is most likely to have said this report?,Most of the students got none of the answers right.,Student,5072,NA,12|12|0|0|0,NA
